Unnamed: 0,supply_id,parent_id,priority,start_day,end_date,estdur,device_type,battery_type,d_estdur
924,H13829477,H13829211,1,15/07/2022,15/08/2022,10,DIESEL,LEK|JSU|NAJ,0.5
925,H13829484,H13829211,1,15/07/2022,15/08/2022,11,GENERATOR,POW|JSU,0.5
926,H13829491,H13829211,1,15/07/2022,15/08/2022,13,MUDPUMP,NAJ|LEK,1.0
927,H13829498,H13829211,1,15/07/2022,15/08/2022,42,DIESEL,JSU|POW|ZSF,2.0
928,H13829505,H13829211,1,15/07/2022,15/08/2022,32,DIESEL,POW|LEK|JSU|NAJ,1.5
929,H13829512,H13829211,1,15/07/2022,15/08/2022,32,DRAWWORK,POW,0.5
930,H13829519,H13829211,1,15/07/2022,15/08/2022,12,DRILL,ZSF|LEK|POW,2.0
931,H13829526,H13829211,1,15/07/2022,15/08/2022,43,DRILL,JSU|NAJ,0.5
932,H13829533,H13829211,1,15/07/2022,15/08/2022,29,DRAWWORK,LEK,1.0
933,H13829540,H13829211,1,15/07/2022,15/08/2022,12,DIESEL,POW|NAJ|ZSF,2.0
934,H13829547,H13829211,1,15/07/2022,15/08/2022,13,DRAWWORK,POW|ZSF|LEK|JSU,2.0
935,H13829554,H13829211,1,15/07/2022,15/08/2022,23,DRILL,LEK|NAJ|ZSF|POW,0.5
936,H13829561,H13829211,1,15/07/2022,15/08/2022,8,DIESEL,POW,1.0
937,H13829568,H13829211,1,15/07/2022,15/08/2022,2,DRILL,POW|LEK|JSU|ZSF,1.0
938,H13829575,H13829211,1,15/07/2022,15/08/2022,20,MUDPUMP,NAJ|POW|ZSF,0.5
939,H13829582,H13829211,1,15/07/2022,15/08/2022,2,DRILL,JSU|ZSF,1.0
940,H13829589,H13829211,1,15/07/2022,15/08/2022,18,DIESEL,POW|ZSF,1.5
941,H13829596,H13829211,1,15/07/2022,15/08/2022,22,DRAWWORK,LEK,0.5
942,H13829603,H13829211,1,15/07/2022,15/08/2022,32,DRAWWORK,JSU,0.5
943,H13829610,H13829211,1,15/07/2022,15/08/2022,48,DIESEL,NAJ,1.5
944,H13829617,H13829211,1,15/07/2022,15/08/2022,21,MUDPUMP,POW,1.0
945,H13829624,H13829211,1,15/07/2022,15/08/2022,12,DIESEL,JSU|POW|LEK|ZSF,0.5
946,H13829631,H13829211,1,15/07/2022,15/08/2022,41,GENERATOR,ZSF,0.5
947,H13829638,H13829211,1,15/07/2022,15/08/2022,20,GENERATOR,JSU|ZSF|LEK|POW,1.0
948,H13829645,H13829211,1,15/07/2022,15/08/2022,20,DIESEL,NAJ,2.0
949,H13829652,H13829211,1,15/07/2022,15/08/2022,13,DRAWWORK,LEK|ZSF,1.5
950,H13829659,H13829211,1,15/07/2022,15/08/2022,12,MUDPUMP,LEK|NAJ|ZSF,0.5
951,H13829666,H13829211,1,15/07/2022,15/08/2022,11,DRILL,JSU,2.0
952,H13829673,H13829211,1,15/07/2022,15/08/2022,2,GENERATOR,NAJ|POW|LEK,1.0
953,H13829680,H13829211,1,15/07/2022,15/08/2022,22,MUDPUMP,ZSF|LEK|POW|JSU,2.0
954,H13829687,H13829211,1,15/07/2022,15/08/2022,32,DRAWWORK,NAJ,1.5
955,H13829694,H13829211,1,15/07/2022,15/08/2022,32,DIESEL,JSU|LEK|POW,1.0
956,H13829701,H13829211,1,15/07/2022,15/08/2022,12,DRILL,POW|LEK|ZSF|NAJ,1.0
957,H13829708,H13829211,1,15/07/2022,15/08/2022,12,MUDPUMP,JSU|LEK|NAJ,1.5
958,H13829715,H13829211,1,15/07/2022,15/08/2022,11,GENERATOR,ZSF|POW|LEK|NAJ,0.5
959,H13829722,H13829211,1,15/07/2022,15/08/2022,32,DIESEL,LEK,0.5
960,H13829729,H13829211,1,15/07/2022,15/08/2022,63,DRILL,NAJ|POW|JSU,1.0
961,H13829736,H13829211,1,15/07/2022,15/08/2022,11,DIESEL,ZSF|LEK|NAJ,1.0
962,H13829743,H13829211,1,15/07/2022,15/08/2022,22,DRAWWORK,NAJ|ZSF,2.0
963,H13829750,H13829211,1,15/07/2022,15/08/2022,20,GENERATOR,LEK|ZSF|JSU,1.5
964,H13829757,H13829211,1,15/07/2022,15/08/2022,11,DIESEL,JSU|POW|NAJ|ZSF,1.0
965,H13829764,H13829211,1,15/07/2022,15/08/2022,21,DRILL,ZSF|JSU|LEK|NAJ,1.0
966,H13829771,,1,15/07/2022,15/08/2022,43,MUDPUMP,JSU|ZSF|LEK,1.5
967,H13829775,H13829771,1,15/07/2022,15/08/2022,18,DRAWWORK,LEK|NAJ|JSU|ZSF,0.5
968,H13829779,H13829771,1,15/07/2022,15/08/2022,32,DRILL,ZSF|POW|JSU|LEK,0.5
969,H13829783,H13829771,1,15/07/2022,15/08/2022,42,DRILL,LEK|POW|ZSF,1.0
970,H13829787,H13829771,1,15/07/2022,15/08/2022,52,DRAWWORK,LEK|ZSF|JSU|NAJ,0.5
971,H13829791,H13829771,1,15/07/2022,15/08/2022,22,MUDPUMP,JSU|POW,1.0
972,H13829795,H13829771,1,15/07/2022,15/08/2022,23,DIESEL,LEK|JSU|POW|NAJ,2.0
973,H13829799,H13829771,1,15/07/2022,15/08/2022,20,DIESEL,LEK|POW,2.0
974,H13829803,H13829771,1,15/07/2022,15/08/2022,33,GENERATOR,LEK|NAJ|ZSF,0.5
975,H13829807,H13829771,1,15/07/2022,15/08/2022,23,DRILL,POW|JSU|ZSF|LEK,1.0
976,H13829811,H13829771,1,15/07/2022,15/08/2022,48,DRAWWORK,ZSF,1.0
977,H13829815,H13829771,1,15/07/2022,15/08/2022,42,GENERATOR,JSU|NAJ,0.5
978,H13829819,H13829771,1,15/07/2022,15/08/2022,41,MUDPUMP,LEK|JSU|ZSF|NAJ,1.0
979,H13829823,,1,15/07/2022,15/08/2022,13,MUDPUMP,LEK|NAJ|ZSF,1.5
980,H13829828,H13829823,1,15/07/2022,15/08/2022,51,DRAWWORK,NAJ,0.5
981,H13829833,H13829823,1,15/07/2022,15/08/2022,2,DIESEL,NAJ|LEK|ZSF,0.5
982,H13829838,H13829823,1,15/07/2022,15/08/2022,49,DRAWWORK,POW|NAJ|ZSF|JSU,1.5
983,H13829843,H13829823,1,15/07/2022,15/08/2022,30,MUDPUMP,LEK|JSU|NAJ,1.0
984,H13829848,H13829823,1,15/07/2022,15/08/2022,49,DIESEL,JSU|POW|NAJ|LEK,0.5
985,H13829853,H13829823,1,15/07/2022,15/08/2022,12,MUDPUMP,JSU,0.5
986,H13829858,H13829823,1,15/07/2022,15/08/2022,13,MUDPUMP,NAJ|JSU|POW|ZSF,1.0
987,H13829863,H13829823,1,15/07/2022,15/08/2022,51,MUDPUMP,POW,2.0
988,H13829868,H13829823,1,15/07/2022,15/08/2022,9,GENERATOR,JSU,1.5
989,H13829873,H13829823,1,15/07/2022,15/08/2022,32,DRAWWORK,NAJ|JSU,0.5
990,H13829878,H13829823,1,15/07/2022,15/08/2022,3,GENERATOR,LEK|JSU|POW,2.0
991,H13829883,H13829823,1,15/07/2022,15/08/2022,52,DRILL,POW|JSU,0.5
992,H13829888,,1,15/07/2022,15/08/2022,63,DRILL,LEK|JSU|POW|NAJ,1.0
993,H13829890,,1,15/07/2022,15/08/2022,11,DIESEL,ZSF|POW,2.0
994,H13829892,H13829890,1,15/07/2022,15/08/2022,42,GENERATOR,JSU|ZSF|NAJ|LEK,2.0
995,H13829894,H13829890,1,15/07/2022,15/08/2022,31,DRAWWORK,ZSF|NAJ|LEK,0.5
996,H13829896,H13829890,1,15/07/2022,15/08/2022,12,GENERATOR,ZSF,1.0
997,H13829898,,1,15/07/2022,15/08/2022,12,DRILL,ZSF,1.0
998,H13829900,H13829898,1,15/07/2022,15/08/2022,50,DRAWWORK,POW|LEK|JSU,0.5
999,H13829902,H13829898,1,15/07/2022,15/08/2022,32,GENERATOR,ZSF|POW,1.0
1000,H13829904,H13829898,1,15/07/2022,15/08/2022,41,DIESEL,POW,2.0
1001,H13829906,,1,1/8/2022,30/08/2022,8,DIESEL,LEK,1.5
1002,H13829908,,1,1/8/2022,30/08/2022,13,DRILL,NAJ,1.0
1003,H13829914,H13829908,1,1/8/2022,30/08/2022,11,MUDPUMP,POW,1.0
1004,H13829920,H13829908,1,1/8/2022,30/08/2022,21,GENERATOR,JSU|NAJ|POW,1.5
1005,H13829926,H13829908,1,1/8/2022,30/08/2022,3,DRILL,ZSF|LEK|JSU|POW,0.5
1006,H13829932,H13829908,1,1/8/2022,30/08/2022,31,GENERATOR,ZSF|LEK|NAJ|JSU,0.5
1007,H13829938,H13829908,1,1/8/2022,30/08/2022,43,DRILL,JSU,1.0
1008,H13829944,H13829908,1,1/8/2022,30/08/2022,8,DRILL,ZSF|LEK|POW|NAJ,0.5
1009,H13829950,H13829908,1,1/8/2022,30/08/2022,50,DRILL,ZSF|NAJ,1.0
1010,H13829956,H13829908,1,1/8/2022,30/08/2022,30,DRILL,JSU,2.0
1011,H13829962,H13829908,1,1/8/2022,30/08/2022,42,DRAWWORK,JSU|NAJ,2.0
1012,H13829968,H13829908,1,1/8/2022,30/08/2022,22,DRILL,ZSF|LEK|JSU|NAJ,0.5
1013,H13829974,H13829908,1,1/8/2022,30/08/2022,58,DRAWWORK,JSU|NAJ,1.0
1014,H13829980,H13829908,1,1/8/2022,30/08/2022,11,DRILL,JSU|LEK|ZSF|POW,1.0
1015,H13829986,H13829908,1,1/8/2022,30/08/2022,9,GENERATOR,JSU|ZSF,0.5
1016,H13829992,H13829908,1,1/8/2022,30/08/2022,31,DIESEL,ZSF|JSU,1.0
1017,H13829998,H13829908,1,1/8/2022,30/08/2022,19,DIESEL,LEK|ZSF,1.5
1018,H13830004,H13829908,1,1/8/2022,30/08/2022,31,MUDPUMP,LEK|NAJ|ZSF,0.5
1019,H13830010,H13829908,1,1/8/2022,30/08/2022,9,DRAWWORK,POW|NAJ,0.5
1020,H13830016,H13829908,1,1/8/2022,30/08/2022,62,DRILL,LEK|JSU,1.5
1021,H13830022,H13829908,1,1/8/2022,30/08/2022,12,GENERATOR,ZSF|POW|NAJ|LEK,1.0
1022,H13830028,H13829908,1,1/8/2022,30/08/2022,10,DRAWWORK,POW|JSU|NAJ|ZSF,0.5
1023,H13830034,H13829908,1,1/8/2022,30/08/2022,12,DIESEL,JSU|ZSF|NAJ,0.5
1024,H13830040,H13829908,1,1/8/2022,30/08/2022,42,MUDPUMP,JSU|POW|NAJ,1.0
1025,H13830046,H13829908,1,1/8/2022,30/08/2022,50,GENERATOR,ZSF|LEK|POW|NAJ,2.0
1026,H13830052,H13829908,1,1/8/2022,30/08/2022,58,DIESEL,POW,1.5
1027,H13830058,H13829908,1,1/8/2022,30/08/2022,63,MUDPUMP,LEK|ZSF|JSU,0.5
1028,H13830064,H13829908,1,1/8/2022,30/08/2022,51,MUDPUMP,POW|ZSF,2.0
1029,H13830070,H13829908,1,1/8/2022,30/08/2022,42,GENERATOR,LEK|POW|ZSF|NAJ,0.5
1030,H13830076,H13829908,1,1/8/2022,30/08/2022,32,DIESEL,POW|NAJ,1.0
1031,H13830082,H13829908,1,1/8/2022,30/08/2022,2,DIESEL,ZSF|POW|NAJ,2.0
1032,H13830088,H13829908,1,1/8/2022,30/08/2022,38,MUDPUMP,NAJ|POW,2.0
1033,H13830094,H13829908,1,1/8/2022,30/08/2022,69,MUDPUMP,ZSF|LEK,0.5
1034,H13830100,H13829908,1,1/8/2022,30/08/2022,50,DIESEL,POW,1.0
1035,H13830106,H13829908,1,1/8/2022,30/08/2022,61,MUDPUMP,NAJ,1.0
1036,H13830112,H13829908,1,1/8/2022,30/08/2022,11,DRILL,JSU|LEK|POW|NAJ,0.5
1037,H13830118,H13829908,1,1/8/2022,30/08/2022,62,MUDPUMP,JSU|NAJ|POW|LEK,1.0
1038,H13830124,H13829908,1,1/8/2022,30/08/2022,11,MUDPUMP,JSU|ZSF|LEK|NAJ,1.5
1039,H13830130,H13829908,1,1/8/2022,30/08/2022,10,MUDPUMP,ZSF|POW|JSU|NAJ,0.5
1040,H13830136,H13829908,1,1/8/2022,30/08/2022,31,MUDPUMP,JSU,0.5
1041,H13830243,,1,1/8/2022,30/08/2022,33,GENERATOR,NAJ|POW|JSU,1.5
1042,H13830245,,1,1/8/2022,30/08/2022,8,MUDPUMP,ZSF,1.0
1043,H13830247,,1,1/8/2022,30/08/2022,52,DRILL,POW|LEK,0.5
1044,H13830249,H13830247,1,1/8/2022,30/08/2022,12,DRAWWORK,POW|ZSF|LEK|JSU,0.5
1045,H13830251,H13830247,1,1/8/2022,30/08/2022,61,DRILL,JSU,1.0
1046,H13830253,H13830247,1,1/8/2022,30/08/2022,40,GENERATOR,LEK,2.0
1047,H13830255,H13830247,1,1/8/2022,30/08/2022,62,DRAWWORK,POW|LEK|JSU|ZSF,1.5
1048,H13830257,H13830247,1,1/8/2022,30/08/2022,33,DRAWWORK,POW,0.5
1049,H13830259,H13830247,1,1/8/2022,30/08/2022,12,MUDPUMP,POW|LEK|JSU|NAJ,2.0
1050,H13830261,H13830247,1,1/8/2022,30/08/2022,41,DRAWWORK,ZSF|POW|JSU,1.0
1051,H13830263,H13830247,1,1/8/2022,30/08/2022,23,DRILL,LEK,2.0
1052,H13830265,H13830247,1,1/8/2022,30/08/2022,21,DRILL,LEK,1.5
1053,H13830267,H13830247,1,1/8/2022,30/08/2022,12,DRAWWORK,JSU|LEK|POW|ZSF,1.0
1054,H13830269,H13830247,1,1/8/2022,30/08/2022,10,DIESEL,NAJ|POW|JSU|LEK,1.0
1055,H13830271,H13830247,1,1/8/2022,30/08/2022,13,DIESEL,POW|NAJ,1.5
1056,H13830273,H13830247,1,1/8/2022,30/08/2022,8,GENERATOR,POW|ZSF|JSU|NAJ,0.5
1057,H13830275,H13830247,1,1/8/2022,30/08/2022,22,DRILL,POW,0.5
1058,H13830277,H13830247,1,1/8/2022,30/08/2022,12,DRAWWORK,JSU|LEK,1.0
1059,H13830279,H13830247,1,1/8/2022,30/08/2022,30,DRILL,JSU,1.0
1060,H13830281,H13830247,1,1/8/2022,30/08/2022,31,DIESEL,ZSF|LEK|POW|NAJ,2.0
1061,H13830283,H13830247,1,1/8/2022,30/08/2022,8,DRILL,LEK|POW|JSU,1.5
1062,H13830285,,1,1/8/2022,30/08/2022,52,DRAWWORK,JSU|LEK|POW|ZSF,1.0
1063,H13830287,H13830285,1,1/8/2022,30/08/2022,11,DIESEL,JSU|ZSF|LEK|NAJ,1.0
1064,H13830289,H13830285,1,1/8/2022,30/08/2022,63,GENERATOR,ZSF|JSU|LEK|NAJ,1.5
1065,H13830291,H13830285,1,1/8/2022,30/08/2022,30,GENERATOR,NAJ|POW,0.5
1066,H13830293,H13830285,1,1/8/2022,30/08/2022,11,DRAWWORK,POW|NAJ,0.5
1067,H13830295,H13830285,1,1/8/2022,30/08/2022,28,DIESEL,NAJ|JSU|LEK|POW,1.0
1068,H13830297,H13830285,1,1/8/2022,30/08/2022,23,DRILL,NAJ|POW|JSU|ZSF,0.5
1069,H13830299,H13830285,1,1/8/2022,30/08/2022,22,MUDPUMP,POW,1.0
1070,H13830301,,1,1/8/2022,30/08/2022,62,GENERATOR,JSU|LEK|POW,2.0
1071,H13830303,H13830301,1,1/8/2022,30/08/2022,2,DIESEL,JSU,2.0
1072,H13830305,H13830301,1,1/8/2022,30/08/2022,32,GENERATOR,ZSF|POW|JSU,0.5
1073,H13830307,H13830301,1,1/8/2022,30/08/2022,42,DRAWWORK,NAJ|ZSF|POW|JSU,1.0
1074,H13830309,H13830301,1,1/8/2022,30/08/2022,11,DRAWWORK,LEK,1.0
1075,H13830311,H13830301,1,1/8/2022,30/08/2022,61,DRAWWORK,NAJ,0.5
1076,H13830313,,1,1/8/2022,30/08/2022,18,DIESEL,LEK|ZSF|JSU|NAJ,1.0
1077,H13830315,,1,1/8/2022,30/08/2022,68,DRAWWORK,LEK|POW,1.5
1078,H13830317,,1,1/8/2022,30/08/2022,42,GENERATOR,POW,0.5
1079,H13830319,,1,1/8/2022,30/08/2022,2,DRAWWORK,NAJ,0.5
1080,H13830321,,1,1/8/2022,30/08/2022,39,MUDPUMP,LEK,1.5
1081,H13830323,,1,1/8/2022,30/08/2022,22,GENERATOR,LEK|JSU|ZSF|NAJ,1.0
1082,H13830325,,1,1/8/2022,30/08/2022,30,MUDPUMP,LEK,0.5
1083,H13830667,,1,1/8/2022,30/08/2022,50,MUDPUMP,ZSF|NAJ|JSU|POW,0.5
1084,H13830669,H13830667,1,1/8/2022,30/08/2022,21,MUDPUMP,NAJ,1.0
1085,H13830671,H13830667,1,1/8/2022,30/08/2022,40,DIESEL,ZSF,2.0
1086,H13830673,H13830667,1,1/8/2022,30/08/2022,22,GENERATOR,JSU|LEK|NAJ,1.5
1087,H13830675,H13830667,1,1/8/2022,30/08/2022,41,DIESEL,POW|NAJ|ZSF,0.5
1088,H13830677,H13830667,1,1/8/2022,30/08/2022,22,DRILL,JSU,2.0
1089,H13830679,H13830667,1,1/8/2022,30/08/2022,31,GENERATOR,JSU|POW|ZSF|NAJ,0.5
1090,H13830681,,1,1/8/2022,30/08/2022,13,DIESEL,LEK,1.0
1091,H13830683,H13830681,1,1/8/2022,30/08/2022,61,DRAWWORK,LEK|POW,2.0
1092,H13830685,H13830681,1,1/8/2022,30/08/2022,8,DRILL,LEK|ZSF|POW|NAJ,2.0
1093,H13830687,H13830681,1,1/8/2022,30/08/2022,31,GENERATOR,ZSF|POW,0.5
1094,H13830689,H13830681,1,1/8/2022,30/08/2022,12,DRAWWORK,LEK|POW|JSU|NAJ,1.0
1095,H13830691,H13830681,1,1/8/2022,30/08/2022,20,DRAWWORK,JSU|NAJ|LEK,1.0
1096,H13830693,H13830681,1,1/8/2022,30/08/2022,12,GENERATOR,NAJ,0.5
1097,H13830695,,1,1/8/2022,30/08/2022,22,DIESEL,LEK|NAJ,1.0
1098,H13830701,H13830695,1,1/8/2022,30/08/2022,12,GENERATOR,LEK,1.5
1099,H13830707,H13830695,1,1/8/2022,30/08/2022,13,MUDPUMP,NAJ|POW,0.5
1100,H13830713,H13830695,1,1/8/2022,30/08/2022,13,GENERATOR,LEK|NAJ|POW,0.5
1101,H13830719,H13830695,1,15/08/2022,15/09/2022,13,DRAWWORK,LEK|NAJ|JSU,1.5
1102,H13830725,H13830695,1,15/08/2022,15/09/2022,11,MUDPUMP,POW|JSU|LEK|ZSF,1.0
1103,H13830731,H13830695,1,15/08/2022,15/09/2022,12,DIESEL,ZSF,0.5
1104,H13830737,H13830695,1,15/08/2022,15/09/2022,20,DRAWWORK,POW|JSU|NAJ,0.5
1105,H13830743,H13830695,1,15/08/2022,15/09/2022,20,DRILL,ZSF,1.0
1106,H13830749,H13830695,1,15/08/2022,15/09/2022,31,DRAWWORK,POW|NAJ|LEK|ZSF,2.0
1107,H13830755,H13830695,1,15/08/2022,15/09/2022,59,DRILL,ZSF|LEK,1.5
1108,H13830761,H13830695,1,15/08/2022,15/09/2022,22,GENERATOR,NAJ,0.5
1109,H13830767,H13830695,1,15/08/2022,15/09/2022,69,MUDPUMP,JSU|ZSF|POW,2.0
1110,H13830773,H13830695,1,15/08/2022,15/09/2022,41,GENERATOR,NAJ,1.0
1111,H13830779,H13830695,1,15/08/2022,15/09/2022,50,MUDPUMP,POW,2.0
1112,H13830785,H13830695,1,15/08/2022,15/09/2022,13,DRILL,ZSF|NAJ,1.5
1113,H13830791,H13830695,1,15/08/2022,15/09/2022,33,DIESEL,POW|ZSF,1.0
1114,H13830797,H13830695,1,15/08/2022,15/09/2022,11,GENERATOR,NAJ,1.0
1115,H13830803,H13830695,1,15/08/2022,15/09/2022,22,DRILL,LEK|POW|JSU|NAJ,1.5
1116,H13830809,H13830695,1,15/08/2022,15/09/2022,41,GENERATOR,POW|LEK|NAJ,0.5
1117,H13830815,H13830695,1,15/08/2022,15/09/2022,32,DRILL,JSU|NAJ,0.5
1118,H13830821,H13830695,1,15/08/2022,15/09/2022,43,MUDPUMP,POW,1.0
1119,H13830827,H13830695,1,15/08/2022,15/09/2022,61,MUDPUMP,LEK|NAJ|ZSF|JSU,1.5
1120,H13830833,H13830695,1,15/08/2022,15/09/2022,8,GENERATOR,JSU|ZSF|NAJ,0.5
1121,H13830839,H13830695,1,15/08/2022,15/09/2022,3,GENERATOR,ZSF|LEK|NAJ,0.5
1122,H13830845,H13830695,1,15/08/2022,15/09/2022,31,DRAWWORK,JSU,1.5
1123,H13830851,,1,15/08/2022,15/09/2022,10,MUDPUMP,POW,1.0
1124,H13830857,H13830851,1,15/08/2022,15/09/2022,63,DIESEL,JSU,0.5
1125,H13830863,H13830851,1,15/08/2022,15/09/2022,21,GENERATOR,ZSF|JSU,0.5
1126,H13830869,H13830851,1,15/08/2022,15/09/2022,31,MUDPUMP,NAJ|POW,1.0
1127,H13830875,H13830851,1,15/08/2022,15/09/2022,28,DIESEL,JSU,2.0
1128,H13830881,H13830851,1,15/08/2022,15/09/2022,69,DIESEL,NAJ|LEK,1.5
1129,H13830887,H13830851,1,15/08/2022,15/09/2022,20,DRAWWORK,ZSF|LEK,0.5
1130,H13830893,H13830851,1,15/08/2022,15/09/2022,21,DRILL,JSU,2.0
1131,H13830899,H13830851,1,15/08/2022,15/09/2022,53,DRILL,JSU|NAJ|ZSF|POW,0.5
1132,H13830905,H13830851,1,15/08/2022,15/09/2022,33,DRAWWORK,NAJ|POW|ZSF,1.0
1133,H13830911,H13830851,1,15/08/2022,15/09/2022,42,DIESEL,ZSF|NAJ|JSU,2.0
1134,H13830917,H13830851,1,15/08/2022,15/09/2022,42,DRAWWORK,LEK|NAJ|ZSF|JSU,2.0
1135,H13830923,H13830851,1,15/08/2022,15/09/2022,33,DRILL,JSU|POW|ZSF,0.5
1136,H13830929,H13830851,1,15/08/2022,15/09/2022,52,DIESEL,JSU,1.0
1137,H13830935,H13830851,1,15/08/2022,15/09/2022,52,DRILL,LEK|ZSF|POW|JSU,1.0
1138,H13830941,H13830851,1,15/08/2022,15/09/2022,29,MUDPUMP,POW|JSU|LEK,0.5
1139,H13830947,H13830851,1,15/08/2022,15/09/2022,62,DRILL,LEK|POW|ZSF,1.0
1140,H13830953,H13830851,1,15/08/2022,15/09/2022,22,DIESEL,NAJ|LEK|JSU|ZSF,1.5
1141,H13830959,H13830851,1,15/08/2022,15/09/2022,12,DRAWWORK,POW|JSU,0.5
1142,H13830965,H13830851,1,15/08/2022,15/09/2022,49,DRAWWORK,ZSF|LEK|POW,0.5
1143,H13830971,H13830851,1,15/08/2022,15/09/2022,69,DIESEL,ZSF|POW,1.5
1144,H13830977,H13830851,1,15/08/2022,15/09/2022,13,MUDPUMP,JSU,1.0
1145,H13830983,H13830851,1,15/08/2022,15/09/2022,11,DIESEL,ZSF|NAJ|LEK,0.5
1146,H13830989,H13830851,1,15/08/2022,15/09/2022,51,GENERATOR,POW|JSU|NAJ,0.5
1147,H13830995,H13830851,1,15/08/2022,15/09/2022,50,GENERATOR,ZSF|JSU,1.0
1148,H13831001,H13830851,1,15/08/2022,15/09/2022,43,DIESEL,NAJ|LEK|POW|ZSF,2.0
1149,H13831007,,1,15/08/2022,15/09/2022,43,DRAWWORK,ZSF,1.5
1150,H13831013,,1,15/08/2022,15/09/2022,41,MUDPUMP,JSU|POW|ZSF|LEK,0.5
1151,H13831015,,1,15/08/2022,15/09/2022,21,DRILL,ZSF|NAJ|JSU|POW,2.0
1152,H13831025,,1,15/08/2022,15/09/2022,11,GENERATOR,JSU,1.0
1153,H13831029,,1,15/08/2022,15/09/2022,10,MUDPUMP,ZSF|LEK|NAJ,2.0
1154,H13831043,,1,15/08/2022,15/09/2022,12,DRAWWORK,POW|NAJ|LEK|JSU,1.5
1155,H13831049,,1,15/08/2022,15/09/2022,51,DIESEL,LEK|JSU,1.0
1156,H13831059,H13831049,1,15/08/2022,15/09/2022,2,DRILL,LEK|POW,1.0
1157,H13831069,H13831049,1,15/08/2022,15/09/2022,21,MUDPUMP,ZSF,1.5
1158,H13831079,H13831049,1,15/08/2022,15/09/2022,2,GENERATOR,ZSF|POW|LEK|NAJ,0.5
1159,H13831089,H13831049,1,15/08/2022,15/09/2022,33,DIESEL,JSU|LEK|POW|ZSF,0.5
1160,H13831099,H13831049,1,15/08/2022,15/09/2022,33,DRILL,POW|NAJ,1.0
1161,H13831109,H13831049,1,15/08/2022,15/09/2022,22,DIESEL,JSU|NAJ,1.0
1162,H13831119,H13831049,1,15/08/2022,15/09/2022,61,DRAWWORK,LEK|JSU|ZSF,2.0
1163,H13831129,H13831049,1,15/08/2022,15/09/2022,21,GENERATOR,POW|JSU|LEK,1.5
1164,H13831139,H13831049,1,15/08/2022,15/09/2022,3,DIESEL,ZSF|JSU|NAJ,1.0
1165,H13831149,H13831049,1,15/08/2022,15/09/2022,52,DRILL,LEK|ZSF|JSU|NAJ,1.0
1166,H13831159,H13831049,1,15/08/2022,15/09/2022,29,MUDPUMP,ZSF,1.5
1167,H13831169,H13831049,1,15/08/2022,15/09/2022,12,DRAWWORK,NAJ|ZSF|POW|JSU,0.5
1168,H13831179,H13831049,1,15/08/2022,15/09/2022,30,DRILL,NAJ|POW,0.5
1169,H13831189,H13831049,1,15/08/2022,15/09/2022,32,DRILL,LEK|POW|NAJ|JSU,1.0
1170,H13831199,H13831049,1,15/08/2022,15/09/2022,13,DRAWWORK,JSU|POW,0.5
1171,H13831209,H13831049,1,15/08/2022,15/09/2022,32,MUDPUMP,LEK|NAJ|ZSF|JSU,1.0
1172,H13831219,H13831049,1,15/08/2022,15/09/2022,33,DIESEL,LEK,2.0
1173,H13831229,H13831049,1,15/08/2022,15/09/2022,60,DIESEL,POW|ZSF,2.0
1174,H13831239,H13831049,1,15/08/2022,15/09/2022,32,GENERATOR,NAJ|ZSF|POW|LEK,0.5
1175,H13831249,H13831049,1,15/08/2022,15/09/2022,13,DRILL,NAJ|JSU|ZSF,1.0
1176,H13831259,H13831049,1,15/08/2022,15/09/2022,12,DRAWWORK,JSU|NAJ|LEK,1.0
1177,H13831269,H13831049,1,15/08/2022,15/09/2022,20,GENERATOR,ZSF,0.5
1178,H13831279,H13831049,1,15/08/2022,15/09/2022,13,MUDPUMP,JSU,1.0
1179,H13831289,H13831049,1,15/08/2022,15/09/2022,23,MUDPUMP,LEK|ZSF,1.5
1180,H13831299,H13831049,1,15/08/2022,15/09/2022,51,DRAWWORK,LEK,0.5
1181,H13831309,H13831049,1,15/08/2022,15/09/2022,12,DIESEL,ZSF|JSU|LEK,0.5
1182,H13831319,H13831049,1,15/08/2022,15/09/2022,12,DRAWWORK,NAJ,1.5
1183,H13831329,H13831049,1,15/08/2022,15/09/2022,12,MUDPUMP,NAJ,1.0
1184,H13831339,H13831049,1,15/08/2022,15/09/2022,19,DIESEL,POW,0.5
1185,H13831349,H13831049,1,15/08/2022,15/09/2022,41,MUDPUMP,LEK|POW|ZSF|NAJ,0.5
1186,H13831359,H13831049,1,15/08/2022,15/09/2022,50,MUDPUMP,NAJ|POW|ZSF,1.0
1187,H13831369,H13831049,1,15/08/2022,15/09/2022,63,MUDPUMP,NAJ|ZSF|JSU|POW,2.0
1188,H13831382,,1,15/08/2022,15/09/2022,63,GENERATOR,LEK|NAJ,1.5
1189,H13831386,,1,15/08/2022,15/09/2022,9,DRAWWORK,NAJ|LEK,0.5
1190,H13831388,,1,15/08/2022,15/09/2022,2,GENERATOR,ZSF|JSU,2.0
1191,H13831390,,1,15/08/2022,15/09/2022,22,DRILL,NAJ|LEK,0.5
1192,H13831392,,1,15/08/2022,15/09/2022,59,DRILL,LEK|ZSF|JSU|NAJ,1.0
1193,H13831394,,1,15/08/2022,15/09/2022,18,DIESEL,LEK,2.0
1194,H13831396,,1,15/08/2022,15/09/2022,42,GENERATOR,NAJ|POW,2.0
